Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T133_001,SE_T133_002,SE_T133_003,SE_T133_004,SE_T133_005,ACS12_5yr_B16004001,ACS12_5yr_B16004002,ACS12_5yr_B16004003,ACS12_5yr_B16004004,ACS12_5yr_B16004005,ACS12_5yr_B16004006,ACS12_5yr_B16004007,ACS12_5yr_B16004008,ACS12_5yr_B16004009,ACS12_5yr_B16004010,ACS12_5yr_B16004011,ACS12_5yr_B16004012,ACS12_5yr_B16004013,ACS12_5yr_B16004014,ACS12_5yr_B16004015,ACS12_5yr_B16004016,ACS12_5yr_B16004017,ACS12_5yr_B16004018,ACS12_5yr_B16004019,ACS12_5yr_B16004020,ACS12_5yr_B16004021,ACS12_5yr_B16004022,ACS12_5yr_B16004023,ACS12_5yr_B16004024,ACS12_5yr_B16004025,ACS12_5yr_B16004026,ACS12_5yr_B16004027,ACS12_5yr_B16004028,ACS12_5yr_B16004029,ACS12_5yr_B16004030,ACS12_5yr_B16004031,ACS12_5yr_B16004032,ACS12_5yr_B16004033,ACS12_5yr_B16004034,ACS12_5yr_B16004035,ACS12_5yr_B16004036,ACS12_5yr_B16004037,ACS12_5yr_B16004038,ACS12_5yr_B16004039,ACS12_5yr_B16004040,ACS12_5yr_B16004041,ACS12_5yr_B16004042,ACS12_5yr_B16004043,ACS12_5yr_B16004044,ACS12_5yr_B16004045,ACS12_5yr_B16004046,ACS12_5yr_B16004047,ACS12_5yr_B16004048,ACS12_5yr_B16004049,ACS12_5yr_B16004050,ACS12_5yr_B16004051,ACS12_5yr_B16004052,ACS12_5yr_B16004053,ACS12_5yr_B16004054,ACS12_5yr_B16004055,ACS12_5yr_B16004056,ACS12_5yr_B16004057,ACS12_5yr_B16004058,ACS12_5yr_B16004059,ACS12_5yr_B16004060,ACS12_5yr_B16004061,ACS12_5yr_B16004062,ACS12_5yr_B16004063,ACS12_5yr_B16004064,ACS12_5yr_B16004065,ACS12_5yr_B16004066,ACS12_5yr_B16004067,ACS12_5yr_B16004001s,ACS12_5yr_B16004002s,ACS12_5yr_B16004003s,ACS12_5yr_B16004004s,ACS12_5yr_B16004005s,ACS12_5yr_B16004006s,ACS12_5yr_B16004007s,ACS12_5yr_B16004008s,ACS12_5yr_B16004009s,ACS12_5yr_B16004010s,ACS12_5yr_B16004011s,ACS12_5yr_B16004012s,ACS12_5yr_B16004013s,ACS12_5yr_B16004014s,ACS12_5yr_B16004015s,ACS12_5yr_B16004016s,ACS12_5yr_B16004017s,ACS12_5yr_B16004018s,ACS12_5yr_B16004019s,ACS12_5yr_B16004020s,ACS12_5yr_B16004021s,ACS12_5yr_B16004022s,ACS12_5yr_B16004023s,ACS12_5yr_B16004024s,ACS12_5yr_B16004025s,ACS12_5yr_B16004026s,ACS12_5yr_B16004027s,ACS12_5yr_B16004028s,ACS12_5yr_B16004029s,ACS12_5yr_B16004030s,ACS12_5yr_B16004031s,ACS12_5yr_B16004032s,ACS12_5yr_B16004033s,ACS12_5yr_B16004034s,ACS12_5yr_B16004035s,ACS12_5yr_B16004036s,ACS12_5yr_B16004037s,ACS12_5yr_B16004038s,ACS12_5yr_B16004039s,ACS12_5yr_B16004040s,ACS12_5yr_B16004041s,ACS12_5yr_B16004042s,ACS12_5yr_B16004043s,ACS12_5yr_B16004044s,ACS12_5yr_B16004045s,ACS12_5yr_B16004046s,ACS12_5yr_B16004047s,ACS12_5yr_B16004048s,ACS12_5yr_B16004049s,ACS12_5yr_B16004050s,ACS12_5yr_B16004051s,ACS12_5yr_B16004052s,ACS12_5yr_B16004053s,ACS12_5yr_B16004054s,ACS12_5yr_B16004055s,ACS12_5yr_B16004056s,ACS12_5yr_B16004057s,ACS12_5yr_B16004058s,ACS12_5yr_B16004059s,ACS12_5yr_B16004060s,ACS12_5yr_B16004061s,ACS12_5yr_B16004062s,ACS12_5yr_B16004063s,ACS12_5yr_B16004064s,ACS12_5yr_B16004065s,ACS12_5yr_B16004066s,ACS12_5yr_B16004067s
29189210923,14000US29189210923,"Census Tract 2109.23, St. Louis County, Missouri","Census Tract 2109.23, St. Louis County, Missouri",mo,140,0,ACSSF,11230,,,,,29,189,,,,210923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,89,19,50,221,90,76,49,106,76,220,215,405,134,90,69,0,5673,5426,247,134,113,5176,1024,985,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,27,18,9,0,0,3566,3376,16,0,0,16,0,41,41,0,0,0,41,41,0,0,0,92,59,33,0,0,586,576,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,220.6060606,80,79.39393939,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,12.72727273,9.696969697,9.696969697,12.72727273,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,26.06060606,16.96969697,9.090909091,9.696969697,9.696969697,199.3939394,202.4242424,14.54545455,9.696969697,9.696969697,14.54545455,9.696969697,20.60606061,20.60606061,9.696969697,9.696969697,9.696969697,40,40,9.696969697,9.696969697,9.696969697,44.24242424,36.36363636,23.03030303,9.696969697,9.696969697,37.57575758,37.57575758,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189210924,14000US29189210924,"Census Tract 2109.24, St. Louis County, Missouri","Census Tract 2109.24, St. Louis County, Missouri",mo,140,0,ACSSF,11231,,,,,29,189,,,,210924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685,13,72,62,102,65,53,85,139,77,284,258,290,62,105,18,0,4531,4353,178,110,68,4196,961,893,20,0,0,20,0,14,0,0,14,0,0,0,0,0,0,34,34,0,0,0,2843,2626,108,43,20,45,0,70,70,0,0,0,6,0,0,6,0,33,16,9,8,0,392,372,14,14,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,243.030303,144.8484848,150.3030303,18.78787879,6.666666667,6.666666667,18.78787879,6.666666667,12.12121212,6.666666667,6.666666667,12.12121212,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,24.84848485,24.84848485,6.666666667,6.666666667,6.666666667,141.8181818,146.0606061,44.84848485,23.03030303,20,32.72727273,6.666666667,45.45454545,45.45454545,6.666666667,6.666666667,6.666666667,7.272727273,6.666666667,6.666666667,7.272727273,6.666666667,23.63636364,14.54545455,9.090909091,8.484848485,6.666666667,61.81818182,61.21212121,13.33333333,13.33333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,7.272727273,6.666666667,6.666666667,7.272727273,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189210925,14000US29189210925,"Census Tract 2109.25, St. Louis County, Missouri","Census Tract 2109.25, St. Louis County, Missouri",mo,140,0,ACSSF,11232,,,,,29,189,,,,210925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145,91,58,71,182,137,264,71,14,75,255,208,431,184,26,48,30,5389,5332,57,13,44,5056,1021,934,20,20,0,0,0,53,53,0,0,0,14,14,0,0,0,0,0,0,0,0,3439,3269,74,74,0,0,0,53,25,13,15,0,43,28,0,15,0,0,0,0,0,0,596,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.4545455,112.1212121,98.18181818,18.78787879,18.78787879,9.696969697,9.696969697,9.696969697,47.87878788,47.87878788,9.696969697,9.696969697,9.696969697,13.93939394,13.93939394,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,251.5151515,252.1212121,37.57575758,37.57575758,9.696969697,9.696969697,9.696969697,27.27272727,16.96969697,13.93939394,14.54545455,9.696969697,33.33333333,20.60606061,9.696969697,15.15151515,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,49.6969697,49.6969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189210926,14000US29189210926,"Census Tract 2109.26, St. Louis County, Missouri","Census Tract 2109.26, St. Louis County, Missouri",mo,140,0,ACSSF,11233,,,,,29,189,,,,210926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,0,52,37,48,3,36,56,37,61,70,87,319,55,63,39,7,2683,2584,99,46,53,2513,482,457,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,21,21,0,0,0,1637,1525,5,5,0,0,0,55,55,0,0,0,10,0,10,0,0,42,0,21,21,0,394,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.9393939,90.3030303,99.39393939,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,5.454545455,5.454545455,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,21.21212121,21.21212121,6.666666667,6.666666667,6.666666667,116.969697,141.8181818,5.454545455,5.454545455,6.666666667,6.666666667,6.666666667,35.75757576,35.75757576,6.666666667,6.666666667,6.666666667,9.696969697,6.666666667,9.696969697,6.666666667,6.666666667,40.60606061,6.666666667,20.60606061,20,6.666666667,47.27272727,47.27272727,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189210927,14000US29189210927,"Census Tract 2109.27, St. Louis County, Missouri","Census Tract 2109.27, St. Louis County, Missouri",mo,140,0,ACSSF,11234,,,,,29,189,,,,210927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711,37,29,72,43,91,73,40,33,23,102,138,357,176,153,214,130,4626,4576,50,9,41,4571,874,850,23,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2998,2886,112,76,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,677,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.0909091,150.9090909,153.3333333,21.21212121,21.21212121,6.666666667,6.666666667,6.666666667,3.03030303,3.03030303,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,165.4545455,148.4848485,52.72727273,51.51515152,15.75757576,17.57575758,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,107.2727273,104.8484848,16.36363636,16.36363636,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189210928,14000US29189210928,"Census Tract 2109.28, St. Louis County, Missouri","Census Tract 2109.28, St. Louis County, Missouri",mo,140,0,ACSSF,11235,,,,,29,189,,,,210928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560,59,0,60,38,12,107,0,61,51,110,261,407,150,139,83,22,4404,4220,184,142,42,4202,852,834,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2923,2742,76,31,45,0,0,45,21,0,0,24,26,0,13,13,0,34,23,0,11,0,427,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.4242424,132.1212121,132.7272727,13.33333333,6.666666667,13.33333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,7.878787879,7.878787879,6.666666667,6.666666667,6.666666667,136.969697,134.5454545,39.39393939,17.57575758,31.51515152,6.666666667,6.666666667,43.63636364,20.60606061,6.666666667,6.666666667,23.03030303,26.06060606,6.666666667,13.93939394,12.72727273,6.666666667,27.27272727,20,6.666666667,10.90909091,6.666666667,55.75757576,55.75757576,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189211000,14000US29189211000,"Census Tract 2110, St. Louis County, Missouri","Census Tract 2110, St. Louis County, Missouri",mo,140,0,ACSSF,11236,,,,,29,189,,,,211000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132,74,115,231,110,113,157,225,91,135,417,421,568,232,29,183,31,7468,7214,254,104,150,7072,1381,1298,14,0,14,0,0,57,57,0,0,0,12,12,0,0,0,0,0,0,0,0,4336,4014,26,26,0,0,0,71,54,17,0,0,149,81,13,30,25,76,60,16,0,0,1355,1342,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,289.6969697,187.8787879,193.3333333,15.75757576,9.696969697,15.75757576,9.696969697,9.696969697,30.3030303,30.3030303,9.696969697,9.696969697,9.696969697,8.484848485,8.484848485,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,152.7272727,184.8484848,19.39393939,19.39393939,9.696969697,9.696969697,9.696969697,35.15151515,30.90909091,15.75757576,9.696969697,9.696969697,90.3030303,56.36363636,12.72727273,28.48484848,24.24242424,52.72727273,45.45454545,15.75757576,9.696969697,9.696969697,67.87878788,69.6969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,12.12121212,12.12121212,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189211101,14000US29189211101,"Census Tract 2111.01, St. Louis County, Missouri","Census Tract 2111.01, St. Louis County, Missouri",mo,140,0,ACSSF,11237,,,,,29,189,,,,211101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2931,126,115,225,212,240,97,132,310,55,399,220,377,180,117,114,12,7058,6949,109,14,95,6531,1203,1168,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309,4126,116,58,22,24,12,14,0,0,14,0,42,0,42,0,0,11,11,0,0,0,1019,998,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.4242424,121.2121212,124.2424242,24.84848485,24.84848485,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,204.2424242,203.030303,54.54545455,30.3030303,15.15151515,24.84848485,12.12121212,14.54545455,9.696969697,9.696969697,14.54545455,9.696969697,31.51515152,9.696969697,31.51515152,9.696969697,9.696969697,11.51515152,11.51515152,9.696969697,9.696969697,9.696969697,50.90909091,53.93939394,20,20,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189211102,14000US29189211102,"Census Tract 2111.02, St. Louis County, Missouri","Census Tract 2111.02, St. Louis County, Missouri",mo,140,0,ACSSF,11238,,,,,29,189,,,,211102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123,333,167,117,80,87,81,105,74,109,142,290,243,152,75,49,19,4486,4300,186,0,186,4348,555,543,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2774,2513,0,0,0,0,0,61,61,0,0,0,21,21,0,0,0,179,49,86,44,0,1019,1006,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.9090909,134.5454545,131.5151515,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,13.93939394,6.666666667,13.93939394,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,284.2424242,235.1515152,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,30.3030303,30.3030303,6.666666667,6.666666667,6.666666667,20,20,6.666666667,6.666666667,6.666666667,172.7272727,47.27272727,82.42424242,43.03030303,6.666666667,116.969697,116.3636364,12.72727273,12.72727273,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189211201,14000US29189211201,"Census Tract 2112.01, St. Louis County, Missouri","Census Tract 2112.01, St. Louis County, Missouri",mo,140,0,ACSSF,11239,,,,,29,189,,,,211201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472,240,92,241,142,102,261,175,171,111,370,346,141,11,37,16,16,5398,5291,107,39,68,4982,977,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279,3178,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,726,701,25,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.5454545,124.2424242,124.2424242,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,179.3939394,190.9090909,36.36363636,36.36363636,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,22.42424242,22.42424242,9.696969697,9.696969697,9.696969697,79.39393939,75.15151515,31.51515152,11.51515152,9.696969697,20.60606061,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189211202,14000US29189211202,"Census Tract 2112.02, St. Louis County, Missouri","Census Tract 2112.02, St. Louis County, Missouri",mo,140,0,ACSSF,11240,,,,,29,189,,,,211202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406,79,22,49,58,36,70,73,126,120,114,117,275,176,43,28,20,3183,3086,97,33,64,3009,405,296,90,90,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1764,88,88,0,0,0,64,64,0,0,0,18,18,0,0,0,0,0,0,0,0,670,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.8484848,49.09090909,84.84848485,76.96969697,76.96969697,6.666666667,6.666666667,6.666666667,17.57575758,17.57575758,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,116.969697,127.2727273,75.75757576,75.75757576,6.666666667,6.666666667,6.666666667,58.18181818,58.18181818,6.666666667,6.666666667,6.666666667,17.57575758,17.57575758,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,41.21212121,41.21212121,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189211301,14000US29189211301,"Census Tract 2113.01, St. Louis County, Missouri","Census Tract 2113.01, St. Louis County, Missouri",mo,140,0,ACSSF,11241,,,,,29,189,,,,211301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454,0,57,57,135,199,178,212,75,144,277,322,441,180,31,96,50,6078,6020,58,32,26,5717,909,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,3940,3894,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,16,0,0,868,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.1515152,133.3333333,133.9393939,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,13.33333333,13.33333333,9.696969697,9.696969697,9.696969697,208.4848485,206.6666667,14.54545455,14.54545455,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,30.3030303,15.15151515,15.15151515,9.696969697,9.696969697,86.06060606,86.06060606,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189211331,14000US29189211331,"Census Tract 2113.31, St. Louis County, Missouri","Census Tract 2113.31, St. Louis County, Missouri",mo,140,0,ACSSF,11242,,,,,29,189,,,,211331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,176,107,184,105,152,142,59,225,44,207,179,469,195,125,40,0,6026,5843,183,148,35,5544,738,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3913,3760,34,34,0,0,0,8,0,0,4,4,14,14,0,0,0,97,97,0,0,0,893,878,0,0,0,0,0,4,4,0,0,0,11,0,0,11,0,0,0,0,0,0,274.5454545,141.2121212,141.2121212,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,216.969697,211.5151515,24.24242424,24.24242424,9.696969697,9.696969697,9.696969697,6.666666667,9.696969697,9.696969697,4.848484848,4.848484848,13.33333333,13.33333333,9.696969697,9.696969697,9.696969697,61.21212121,61.21212121,9.696969697,9.696969697,9.696969697,61.21212121,60.60606061,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,4.242424242,4.242424242,9.696969697,9.696969697,9.696969697,10.90909091,9.696969697,9.696969697,10.90909091,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189211332,14000US29189211332,"Census Tract 2113.32, St. Louis County, Missouri","Census Tract 2113.32, St. Louis County, Missouri",mo,140,0,ACSSF,11243,,,,,29,189,,,,211332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506,115,55,24,105,153,183,165,130,153,404,310,337,135,181,56,0,6372,5897,475,209,266,5949,1008,898,31,31,0,0,0,0,0,0,0,0,10,10,0,0,0,69,44,0,25,0,3987,3472,198,120,34,21,23,16,16,0,0,0,66,66,0,0,0,235,182,53,0,0,954,932,0,0,0,0,0,0,0,0,0,0,22,11,11,0,0,0,0,0,0,0,224.8484848,116.969697,103.030303,24.84848485,24.84848485,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,10.3030303,10.3030303,9.696969697,9.696969697,9.696969697,47.87878788,28.48484848,9.696969697,21.81818182,9.696969697,163.030303,150.3030303,105.4545455,74.54545455,33.33333333,21.21212121,23.63636364,15.15151515,15.15151515,9.696969697,9.696969697,9.696969697,46.66666667,46.66666667,9.696969697,9.696969697,9.696969697,104.2424242,96.96969697,46.06060606,9.696969697,9.696969697,35.15151515,40,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,20,10.3030303,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189211333,14000US29189211333,"Census Tract 2113.33, St. Louis County, Missouri","Census Tract 2113.33, St. Louis County, Missouri",mo,140,0,ACSSF,11244,,,,,29,189,,,,211333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127,77,38,108,59,179,138,169,100,95,189,169,345,173,127,117,44,4948,4741,207,144,63,4763,1086,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012,2817,15,15,0,0,0,0,0,0,0,0,142,75,33,34,0,38,38,0,0,0,665,613,0,0,0,0,0,0,0,0,0,0,52,0,0,52,0,0,0,0,0,0,230.3030303,141.8181818,141.8181818,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,197.5757576,189.6969697,14.54545455,14.54545455,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,86.66666667,53.93939394,32.72727273,26.66666667,6.666666667,36.96969697,36.96969697,6.666666667,6.666666667,6.666666667,89.09090909,83.03030303,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,37.57575758,6.666666667,6.666666667,37.57575758,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189211334,14000US29189211334,"Census Tract 2113.34, St. Louis County, Missouri","Census Tract 2113.34, St. Louis County, Missouri",mo,140,0,ACSSF,11245,,,,,29,189,,,,211334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,76,91,90,61,88,60,83,117,114,194,259,266,112,20,32,0,4124,4030,94,53,41,3875,858,846,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,2267,24,24,0,0,0,39,39,0,0,0,12,12,0,0,0,0,0,0,0,0,675,649,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,14,14,0,0,0,142.4242424,87.87878788,86.06060606,11.51515152,11.51515152,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,130.3030303,120.6060606,23.63636364,23.63636364,6.666666667,6.666666667,6.666666667,28.48484848,28.48484848,6.666666667,6.666666667,6.666666667,13.33333333,13.33333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,64.84848485,61.21212121,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,12.12121212,6.666666667,12.12121212,6.666666667,6.666666667,13.33333333,13.33333333,6.666666667,6.666666667,6.666666667
